ID;Text;Question;Answer
2506;• Voluntariado. Gracias al compromiso activo de los profesionales de la Compañía, las iniciativas de voluntariado de la Fundación Prosegur han llegado a más personas. Los proyectos, relacionados con la educación y la inclusión, han contado con un mayor número de participantes en 2015, tanto en España como en Iberoamérica. Con el objetivo de aprovechar sinergias entre los programas, cabe destacar en 2015 la nueva etapa de Tu Seguridad, Nuestro Compromiso. En este proyecto de voluntariado, Cruz Roja y Prosegur se unen para reforzar la seguridad a través de la enseñanza de medidas para la prevención de accidentes y primeros auxilios. La iniciativa, dirigida a centros escolares de Madrid, amplía ahora el colectivo de beneficiarios, incluyendo a personas con discapacidad intelectual.;¿Qué implicaciones ha tenido el compromiso activo de los profesionales de la Compañía?;las iniciativas de voluntariado de la Fundación Prosegur han llegado a más personas
1578;El factor climático tiene cada vez mayor importancia, por lo que impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital.;Que el factor climático tenga cada vez mayor importancia, ¿qué implicaciones tiene?;impulsar y fomentar acciones para proteger el medioambiente y luchar contra su degradación adquieren una importancia capital
3742;Es lo que llamamos la privacidad por diseño, gracias a la cual tenemos en cuenta, no solo las garantías que ofrece la normativa aplicable en la materia, sino también las expectativas que los clientes tienen sobre su privacidad a la hora de usar nuestros productos y servicios.;¿Qué sucede por la privacidad por diseño?;tenemos en cuenta, no solo las garantías que ofrece la normativa aplicable en la materia, sino también las expectativas que los clientes tienen sobre su privacidad a la hora de usar nuestros productos y servicios
981;En mayo de 2016 el Tribunal Supremo ha dictado sentencia, justificando la resolución del contrato, como consecuencia de dicha sentencia, se ha registrado una dotación adicional por importe de 1.664 miles de euros, habiendo abonado en el mes de junio un importe total de 13.327 miles de euros.;¿Cuál ha sido el efecto de dicha sentencia?;se ha registrado una dotación adicional por importe de 1.664 miles de euros, habiendo abonado en el mes de junio un importe total de 13.327 miles de euros
2977;Estas concesiones tienen vida útil indefinida ya que las concesiones para establecer, operar y explotar las instalaciones de servicio público de transporte y distribución en Chile no están sujetas a caducidad (Nota 5).;¿Por qué estas concesiones tienen vida útil indefinida? ;las concesiones para establecer, operar y explotar las instalaciones de servicio público de transporte y distribución en Chile no están sujetas a caducidad (Nota 5)
2102;Brasil El Ministerio de Minas y Energía ha lanzado una consulta pública para analizar la liberalización del mercado minorista y mejorar el sector eléctrico brasileño, con el objetivo de revisar el sector y atenuar los riesgos de los agentes involucrados. El Gobierno ha tomado medidas destinadas a facilitar la privatización de ciertas empresas de distribución eléctrica que forman parte del grupo Eletrobras. Debido a la disminución de la demanda y a la migración de clientes al mercado libre, las distribuidoras se han encontrado sobrecontratadas de energía.;¿A qué atiende el hecho de que las distribuidoras se hayan encontrado sobrecontratadas de energía?;a la disminución de la demanda y a la migración de clientes al mercado libre
2172;Asimismo, y tal y como se describe en la nota 31.2.o, el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada como consecuencia de la existencia de transacciones relevantes en moneda extranjera.;¿Qué efecto produce la existencia de transacciones relevantes en moneda extranjera?;el Grupo aplica la contabilidad de coberturas al objeto de mitigar la volatilidad que se produciría en la cuenta de pérdidas y ganancias consolidada 
2996;El compromiso de Atresmedia con la seguridad vial también se extiende a sus empleados, por ello en 2017 se ha celebrado la segunda Semana de la Educación Vial, con el objetivo de formar y sensibilizar a la plantilla en esta materia.;¿Que ha supuesto el compromiso de Atresmedia con la seguridad vial extendida a sus empleados?;en 2017 se ha celebrado la segunda Semana de la Educación Vial, con el objetivo de formar y sensibilizar a la plantilla en esta materia
255;Un ejemplo es la emisión del spot Activa tu voluntad con motivo del Día Internacional de los Voluntarios el 5 de diciembre.;Un ejemplo es la emisión del spot Activa tu voluntad con motivo del Día Internacional de los Voluntarios el 5 de diciembre;Un ejemplo es la emisión del spot Activa tu voluntad con motivo del Día Internacional de los Voluntarios el 5 de diciembre
710;En 2016, continuará esta exigencia de mayor apoyo financiero del Grupo dado que faltan unidades por incorporar.;¿Por qué en 2016 continuará esta exigencia de mayor apoyo financiero del Grupo?;faltan unidades por incorporar
331;Los equipos han seguido trabajando en la homogeneización de la flota en tres ámbitos: configuración de la cabina, sistemas de aviónica y equipamiento para casos de emergencia. La homogeneización se ha extendido a todas las nuevas aeronaves, incluidos los nuevos Airbus A320neo y los Airbus A350. El objetivo del programa sigue siendo reducir los gastos de explotación gracias a la simplificación de la flota y a inversiones en inmovilizado ágiles y flexibles.;¿Qué facilitará que el objetivo del programa siga siendo reducir los gastos de explotación? ;la simplificación de la flota y a inversiones en inmovilizado ágiles y flexibles
1542;De esta forma, en el período 2014-2016, nuestra simplificación ha supuesto un aumento de 8 puntos porcentuales de virtualización, gracias a una reducción del 14% de las aplicaciones que utilizamos, un 13% menos de servidores físicos y 12 data centers menos.;¿Qué ha desencadenado una reducción del 14% de las aplicaciones que utilizamos, un 13% menos de servidores físicos y 12 data centers menos?;en el período 2014-2016, nuestra simplificación ha supuesto un aumento de 8 puntos porcentuales de virtualización
2570;Gracias al acuerdo con la ONCE para el desarrollo del Rasca atrapa un millón, los resultados de venta lo han colocado como el producto de lotería instantánea más vendido en su categoría.;¿Qué consecuencia ha tenido el acuerdo con la ONCE para el desarrollo del Rasca atrapa un millón?;los resultados de venta lo han colocado como el producto de lotería instantánea más vendido en su categoría
1811;• Reducción de la deuda neta en más de 9.000 millones, gracias a una decidida estrategia que combina el impulso de la actividad productiva, la desinversión en activos no estratégicos, una gestión disciplinada del capital circulante y un control de las inversiones operativas.;¿Qué ha causado una reducción de la deuda neta en más de 9.000 millones?;una decidida estrategia que combina el impulso de la actividad productiva, la desinversión en activos no estratégicos, una gestión disciplinada del capital circulante y un control de las inversiones operativa
1199;El Grupo es uno de los mayores fabricantes en Europa, el mayor de Estados Unidos, el único en el continente africano, y en la actualidad está aumentado sus cuotas de mercado en Asia y Oceanía gracias a las ventas de los productos fabricados en la nueva planta de Malasia.;¿A qué se atribuye que el Grupo esté aumentando sus cuotas de mercado en Asia y Oceanía?;a las ventas de los productos fabricados en la nueva planta de Malasia
3251;La división ha abierto una sede en Pittsburgh a raíz de la demanda en la zona de sus servicios de END. La nueva sede forma parte del plan de crecimiento estratégico de Applus+ RTD y responde a las operaciones en torno al proyecto Marcellus Shale Formation.;¿Qué ha provocado la demanda en la zona de sus servicios de END?;La división ha abierto una sede en Pittsburgh
3599;La emisión y la gestión responsable de la publicidad son elementos fundamentales para la sostenibilidad del negocio de Mediaset España. Por ello, la compañía tiene implantados mecanismos de gestión y control específicos encaminados a garantizar su consecución.;¿Qué efecto tiene el hecho de que la emisión y la gestión responsable de la publicidad sean elementos fundamentales para la sostenibilidad del negocio de Mediaset España?;la compañía tiene implantados mecanismos de gestión y control específicos encaminados a garantizar su consecución
261;(Nota 27) y la entrega de derechos de emisión de CO 2 como consecuencia de las emisiones realizadas en el ejercicio anterior. 2 Incluye principalmente la entrega de derechos de emisión de CO 2 como consecuencia de las emisiones realizadas en el ejercicio anterior.;¿Qué efecto han tenido las emisiones realizadas en el ejercicio anterior?;la entrega de derechos de emisión de CO 2
2989;1. Mantener al cliente en el centro del negocio resulta prioritario para la Compañía, por lo que los proyectos y las líneas de actuación acometidas por Grupo DIA tienen siempre una clara orientación hacia completar las necesidades y cambiantes hábitos de un cliente cada vez más exigente y especializado.;¿Qué resulta de mantener al cliente en el centro del negocio como prioridad para la Compañía?;los proyectos y las líneas de actuación acometidas por Grupo DIA tienen siempre una clara orientación hacia completar las necesidades y cambiantes hábitos de un cliente cada vez más exigente y especializado
465;Tal y como se ha expuesto anteriormente, el grupo en términos generales califica mediante modelos internos la mayoría de los acreditados (u operaciones) con los que incurre en riesgo de crédito. Estos modelos se han diseñado teniendo en cuenta las mejores prácticas que plantea el NACB. No obstante, no todas las carteras en las que se incurre en riesgo de crédito disponen de modelos internos debido, entre otros motivos, a que, para su razonable diseño, se precisa de un mínimo de experiencia en casos de impago. Por ello, como mejor descripción de la calidad de la cartera desde una perspectiva integral, en el siguiente cuadro se utilizan los grados de calificación del Banco de España a los efectos de análisis del riesgo de crédito a los que el grupo está expuesto y de estimación de las necesidades de cobertura por deterioro de su valor de las carteras de instrumentos de deuda.;¿Por qué no todas las carteras en las que se incurre en riesgo de crédito disponen de modelos internos?;para su razonable diseño, se precisa de un mínimo de experiencia en casos de impago
989;La conectividad es un aliado para reducir la brecha digital, y es que, gracias a nuestra infraestructura de redes fijas y móviles y a los servicios que desarrollamos sobre ella, ayudamos a progresar a las comunidades en las que operamos.;¿A qué se achaca la capacidad de ayuda para que la comunidades en las que operan puedan progresar?;a nuestra infraestructura de redes fijas y móviles y a los servicios que desarrollamos sobre ella
542;Los gastos de mantenimiento y otros costes de flota aumentaron un 19,2%, excluyendo los efectos cambiarios, como consecuencia del incremento de la actividad de MRO (en torno a 7 puntos). Los costes de mantenimiento aumentaron debido al volumen, con un mayor número de aviones y horas de vuelo, que subieron un 10,7%. También aumentaron por el ajuste en el reconocimiento de provisiones ligadas a la transición emprendida por el Grupo hacia contratos de mantenimiento de pago por consumo.;¿Por qué aumentaron los gastos de mantenimiento y otros costes de flota?;consecuencia del incremento de la actividad de MRO (en torno a 7 puntos)
2585;El promedio de los tipos aplicados sobre los créditos de la franquicia y la cartera Whistletree en 2017 se han visto reducidos hasta el 3,22% (3,56% en 2016), debido al mayor peso de los créditos con garantía (secured) en relación a los créditos sin garantía (unsecured), más lucrativos, y al impacto de la política de competencia.;¿Por qué se han visto reducidos hasta el 3,22% (3,56% en 2016)  el promedio de los tipos aplicados sobre los créditos de la franquicia y la cartera Whistletree en 2017?;mayor peso de los créditos con garantía (secured) en relación a los créditos sin garantía (unsecured), más lucrativos, y al impacto de la política de competencia
216;La accesibilidad de los contenidos constituye un aspecto fundamental de la responsabilidad de los medios de comunicación. Por ello, Mediaset España mantiene año a año su compromiso de hacer accesible su programación a las personas con discapacidad visual o auditiva, como instrumento de integración social y cultural de estos colectivos. En este sentido, a través de sus canales ha emitido multitud de series, películas y programas que incorporaban subtítulos, estaban traducidos en lengua de signos o contaban con audiodescripción.;¿Por qué razón Mediaset España mantiene año a año su compromiso de hacer accesible su programación a las personas con discapacidad visual o auditiva, como instrumento de integración social y cultural de estos colectivos?;La accesibilidad de los contenidos constituye un aspecto fundamental de la responsabilidad de los medios de comunicación
1311;Los recursos crecen el 12%, con el mejor comportamiento en fondos de inversión (+24%), ya que los depósitos se mantienen prácticamente estables.;¿Cuál es la causa de que los depósitos se mantengan prácticamente estables?;Los recursos crecen el 12%, con el mejor comportamiento en fondos de inversión (+24%)
1291;En la variable de las audiencias televisivas, que marcan la pauta a los anunciantes para realizar sus inversiones, Mediaset España ha sido el grupo audiovisual líder con el dato más alto de su historia, un 30,7% de share.Telecinco ha sido por tercer año consecutivo la cadena más vista con su mejor dato de los últimos cuatro años, Cuatro ha cerrado el año también con su mejor dato anual desde esa misma fecha y los temáticos han vuelto a crecer, siendo Factoría de Ficción el canal de nicho más visto de 2014 y el resto -Divinity, Energy y Boingliderando en sus respectivos targets objetivos. Respecto a nuestra presencia en internet y redes sociales, podemos afirmar que estamos en la mejor de las posiciones para llegar al consumidor multipantalla, porque la interactividad y la transversalidad de nuestros contenidos televisivos nos colocan en una posición incontestable, como el grupo audiovisual con mayor tráfico en internet con un promedio mensual de 10 millones de usuarios únicos y 54,1 millones de comentarios en las redes sociales en 2014.;¿Por qué pueden afirmar que están en la mejor de las posiciones para llegar al consumidor multipantalla?;la interactividad y la transversalidad de nuestros contenidos televisivos nos colocan en una posición incontestable, como el grupo audiovisual con mayor tráfico en internet con un promedio mensual de 10 millones de usuarios únicos y 54,1 millones de comentarios en las redes sociales en 2014
184;El dato ha disminuido sustancialmente respecto al periodo anterior debido al cese de la actividad de la acería de la factoría de Beasain a principios de 2017 .;¿A qué se debe que el dato haya disminuido sustancialmente respecto al periodo anterior?;al cese de la actividad de la acería de la factoría de Beasain a principios de 2017
3225;Para que la estrategia sea viable, los programas deben tener en cuenta la realidad sociocultural donde viven y trabajan las mujeres, y, es por ello, que desarrollamos acciones concretas en los países donde operamos.;¿Por qué desarrollan acciones concretas en los países donde operan?;los programas deben tener en cuenta la realidad sociocultural donde viven y trabajan las mujeres
1379;El Código Ético y de Conducta es un instrumento vinculante, por lo que debe ser conocido, suscrito y cumplido por todos los trabajadores y miembros de los órganos de gobierno de Prosegur. Los empleados también deben colaborar para facilitar su implantación, así como comunicar los posibles incumplimientos de los que tengan conocimiento a través del canal de denuncias.;¿Por qué debe ser conocido, suscrito y cumplido el Código Ético y de Conducta por todos los trabajadores y miembros de los órganos de gobierno de Prosegur?;es un instrumento vinculante
2275;Gracias a estas y otras mejoras, las incidencias en todas las plataformas se han reducido en un 61% con respecto al año anterior.;¿A qué se debe que las incidencias en todas las plataformas se hayan reducido en un 61% con respecto al año anterior?;a estas y otras mejoras
1299;Bien, pues precisamente por esa oportunidad de hacer mucho más sin que apenas cueste más, y por las enormes posibilidades que se nos abren tanto en el frente tradicional de los procesos bancarios, como en las formas de relación con nuestros clientes, hemos de prestarle la atención debida, y seleccionar con mucho criterio aquellos proyectos que aplicarán las nuevas tecnologías a nuestro negocio.;¿Por qué han de prestarle la atención debida, y seleccionar con mucho criterio aquellos proyectos que aplicarán las nuevas tecnologías a su negocio?;por esa oportunidad de hacer mucho más sin que apenas cueste más, y por las enormes posibilidades que se nos abren tanto en el frente tradicional de los procesos bancarios, como en las formas de relación con nuestros clientes
1172;En vista de la creciente importancia de los datos, garantizar la integridad de la información es muy importante.;¿Qué hace que sea muy importante garantizar la integridad de la información?;la creciente importancia de los datos
958;Los resultados obtenidos por el Grupo Acerinox en 2015 muestran la difícil situación vivida en el mercado de los aceros inoxidables en el año, con precios en continua bajada, como consecuencia de la fuerte competencia en todos los mercados, los altos inventarios y la corrección en el precio de las materias primas.;¿Qué consecuencia ha tenido la fuerte competencia en todos los mercados, los altos inventarios y la corrección en el precio de las materias primas?;Los resultados obtenidos por el Grupo Acerinox en 2015 muestran la difícil situación vivida en el mercado de los aceros inoxidables en el año, con precios en continua bajada
4311;• La evaluación y seguimiento de los proveedores existentes, como consecuencia del seguimiento de planes de acción, seguimiento de planes de desarrollo, valoración de encuestas y evolución de indicadores de desempeño.;¿De qué derivan la evaluación y seguimiento de los proveedores existentes?;del seguimiento de planes de acción, seguimiento de planes de desarrollo, valoración de encuestas y evolución de indicadores de desempeño
1017;Grupo DIA entiende la franquicia como eje fundamental de su modelo de negocio, ya que permite una consistente expansión de sus enseñas y la generación de valor en todos los países donde la Compañía opera.;¿Por qué el Grupo DIA entiende que la franquicia es el eje fundamental de su modelo de negocio?;permite una consistente expansión de sus enseñas y la generación de valor en todos los países donde la Compañía opera
4576;Grupo Logista tiene en sus profesionales una de las principales ventajas competitivas. En consecuencia, el Grupo invierte en el desarrollo de sus profesionales y procura que su talento, profesionalidad y capacidad se desarrollen en el mejor ambiente posible, extendiendo a este ámbito el principio de la mutua creación de valor.;¿Qué supone que una de las principales ventajas competitivas de Grupo Logista sean sus profesionales?;el Grupo invierte en el desarrollo de sus profesionales y procura que su talento, profesionalidad y capacidad se desarrollen en el mejor ambiente posible, extendiendo a este ámbito el principio de la mutua creación de valor
959;Gracias a la puesta en práctica de una estrategia de crecimiento rentable, CIE Automotive creó valor para sus accionistas por la doble vía de revalorización de la acción, cuya cotización subió un 37%, y de consolidación del dividendo, que habiendo distribuido 25,8 millones de euros en 2015. En el último año, la compañía estrechó su relación con la comunidad inversora intensificando el número de eventos, mejorando la información financiera y extendiéndola a nuevas plazas. Como muestra de la confianza del mercado, el consenso de los analistas mantuvo su consejo de compra por segundo año consecutivo.;¿Qué se ha conseguido con la puesta en práctica de una estrategia de crecimiento rentable?;CIE Automotive creó valor para sus accionistas por la doble vía de revalorización de la acción, cuya cotización subió un 37%, y de consolidación del dividendo, que habiendo distribuido 25,8 millones de euros en 2015
259;Indemnización por cese de la relación laboral para determinados empleados con motivo de su jubilación, cese, o fallecimiento, calculado en función de la antigüedad del trabajador en la empresa;¿Qué efecto produce la jubilación, cese, o fallecimiento?;Indemnización por cese de la relación laboral para determinados empleados
13;En Japón el índice NIKKEI creció 7,2% gracias a los nuevos estímulos del banco central nipón que han inclinado la balanza del año del lado de las ganancias.;¿A qué atiende el crecimiento del 7,2% del índice japonés NIKKEI? ;a los nuevos estímulos del banco central nipón que han inclinado la balanza del año del lado de las ganancias
3506;Plan de Minimización de Residuos Gracias al Plan de Minimización de Residuos y al esfuerzo y compromiso de todos nuestros empleados, desde el año 2005 se ha conseguido reducir la cantidad de residuos generados por unidad de producto puesto en el mercado.;¿Qué efecto ha producido el Plan de Minimización de Residuos y el esfuerzo y compromiso de todos sus empleados?;desde el año 2005 se ha conseguido reducir la cantidad de residuos generados por unidad de producto puesto en el mercado
3516;El beneficio de la región refleja el discreto resultado de México debido al elevado ratio combinado de autos y al impacto de los eventos catastróficos en el negocio de GLOBAL RISKS.;¿A qué se debe el discreto resultado de México?;al elevado ratio combinado de autos y al impacto de los eventos catastróficos en el negocio de GLOBAL RISKS
2721;Este sistema, sus políticas y sus procedimientos están basados en el respeto a los Derechos Humanos y han sido desarrollados gracias al conocimiento y cercanía con toda la cadena de suministro.;¿Gracias a qué han sido desarrollados este sistema, sus políticas y sus procedimientos?;al conocimiento y cercanía con toda la cadena de suministro
1501;Gracias al modelo integrado de tiendas y online, nuestros clientes se relacionan con nuestras marcas en el momento, el lugar y el modo que sea más conveniente según sus necesidades.;¿Qué se consigue con el modelo integrado de tiendas y online?;nuestros clientes se relacionan con nuestras marcas en el momento, el lugar y el modo que sea más conveniente según sus necesidades
2086;Con motivo de la entrada en vigor de la nueva normativa en materia de abuso de mercado para las sociedades cotizadas, Grupo DIA ha actualizado en 2016 su Reglamento Interno de Conducta con el que se establecen las reglas para la gestión y control del uso de la información privilegiada, operaciones de autocartera y la comunicación transparente de la información relevante.;¿Cuál ha sido el efecto que la entrada en vigor de la nueva normativa en materia de abuso de mercado para las sociedades cotizadas ha tenido?;Grupo DIA ha actualizado en 2016 su Reglamento Interno de Conducta con el que se establecen las reglas para la gestión y control del uso de la información privilegiada, operaciones de autocartera y la comunicación transparente de la información relevante
2049;La tasa fiscal efectiva de Prosegur en el año 2015 fue del 36,31 por ciento. En consecuencia, el impuesto sobre sociedades provisionado en el periodo fue de 104,5 millones de euros.;¿Qué efecto tiene que la tasa fiscal efectiva de Prosegur en el año 2015 fuera del 36,31 por ciento?;el impuesto sobre sociedades provisionado en el periodo fue de 104,5 millones de euros
23;"Esta mejora, en cambio, se ha visto compensada por el impacto negativo de la ocurrencia de un siniestro grave en Perú en el negocio de GLOBAL RISKS, debido a las fuertes lluvias del efecto climatológico de ""El Niño Costero"".";"¿Qué consecuencias ha tenido sobre los resultados las fuertes lluvias de ""El Niño Costero""";el impacto negativo de la ocurrencia de un siniestro grave en Perú en el negocio de GLOBAL RISKS
2827;El Grupo cubre su exposición económica derivada de la realización de transacciones en moneda extranjera. El Grupo no cubre el efecto de la conversión que se realiza para presentar la información en cambiario adverso de 2,5 puntos, mientras que la capacidad se incrementó un 2,6%. A tipos de cambio constantes, los ingresos unitarios de pasaje (ingresos de pasaje por AKO) aumentaron un 1,5% gracias a un ligero ascenso del yield (ingresos de pasaje/pasajeros-kilómetro transportados), que subió un 0,3%, y a un incremento de 1 punto en el coeficiente de ocupación.;¿Cuál es la razón de que los ingresos unitarios de pasaje aumentaran un 1,5%?;un ligero ascenso del yield (ingresos de pasaje/pasajeros-kilómetro transportados), que subió un 0,3%, y a un incremento de 1 punto en el coeficiente de ocupación
31;Los pagos por pensiones y reestructuración son más elevados en British Airways, debido a un pago por excedente de efectivo de 403 millones de euros, y a una base comparativa baja, ya que algunos de los pagos de 2015 se efectuaron en 2014.;¿A qué se debe que los pagos por pensiones y reestructuración sean más elevados en British Airways?;a un pago por excedente de efectivo de 403 millones de euros, y a una base comparativa baja
870;Problemas de suministro debido a incidencias con los proveedores;¿A qué se atribuyen los problemas de suministro?;a incidencias con los proveedores
1025;Esta contabilización se ha venido aplicando dado que el Grupo ha cumplido con los requisitos detallados en la Nota 31.2.o sobre normas de registro y valoración para poder clasificar los instrumentos financieros como cobertura contable.;¿A qué se debe la contabilización que se ha venido aplicando?;el Grupo ha cumplido con los requisitos detallados en la Nota 31.2.o sobre normas de registro y valoración para poder clasificar los instrumentos financieros como cobertura contable
2894;El comportamiento del valor fue significativamente mejor que los índices de referencia indios: mientras que en la NSE durante el ejercicio 2015 la acción re revalorizó un 18,2%, el CNX Nifty cayó un 4,1%. Del mismo modo, en la BSE la acción subió un 15,5%, frente a la bajada del S&P BSE Sensex del 5%. Gracias a este buen rendimiento, la edición india de la revista Fortune calificó a Mahindra CIE Automotive como la segunda mejor empresa en creación de riqueza entre las compañías cotizadas del país.;¿Cuál fue el resultado del buen rendimiento en el comportamiento del valor?;la edición india de la revista Fortune calificó a Mahindra CIE Automotive como la segunda mejor empresa en creación de riqueza entre las compañías cotizadas del país
2316;Con motivo del Día de la Propiedad Intelectual se lanzaron unas cortinillas especiales para homenajear a los creadores culturales y se realizó una acción interna de concienciación entre los empleados de Atresmedia.;¿Qué acciones tuvieron lugar a raíz del Día de la Propiedad Intelectual?;se lanzaron unas cortinillas especiales para homenajear a los creadores culturales y se realizó una acción interna de concienciación entre los empleados de Atresmedia
2071;La rentabilidad ha mejorado gracias a un entorno más favorable, pero sigue siendo un desafío clave para el sector bancario de la UE.;¿Gracias a qué ha mejorado la rentabilidad?;a un entorno más favorable
1023;En 2016, el emprendimiento gana fuerza como prioridad y por ello, programas aislados de apoyo al emprendimiento se agrupan en una única línea de actuación y toman relevancia como parte fundamental del Plan de Inversión en la Comunidad para el período 2016-2018.;¿Cuál ha sido el resultado de que el emprendimiento gane fuerza como prioridad en 2016?;programas aislados de apoyo al emprendimiento se agrupan en una única línea de actuación y toman relevancia como parte fundamental del Plan de Inversión en la Comunidad para el período 2016-2018
2216;Como consecuencia de la intervención del BCe en los mercados, la excepcionalidad en el área euro es tal que los tipos de interés negativos de la deuda pública se han convertido en habituales.;¿Qué consecuencia tuvo la intervención del BCe en los mercados?;la excepcionalidad en el área euro es tal que los tipos de interés negativos de la deuda pública se han convertido en habituales
4208;La música, una de las señas de identidad del canal desde el inicio de sus emisiones, ha cobrado especial protagonismo gracias a la retransmisión en directo de las citas musicales más importantes del panorama nacional: 'La noche de CADENA 100', el Concierto 25 años de Cadena Dial, el Concierto CADENA 100 'Por ellas', los Premios Cadena Dial y los Premios 40 Principales. Además, grandes estrellas de la música internacional como Madonna, Kylie Minogue, Ed Sheeran y Meghan Trainor, entre otros artistas, han puesto voz a las campañas comerciales del sello 'Divinity Jukebox'.;¿Por qué razón la música ha cobrado especial protagonismo en las emisiones?;la retransmisión en directo de las citas musicales más importantes del panorama nacional: 'La noche de CADENA 100', el Concierto 25 años de Cadena Dial, el Concierto CADENA 100 'Por ellas', los Premios Cadena Dial y los Premios 40 Principales
1140;La compañía también ha implantado medidas para minimizar el riesgo de que sus empleados cometan faltas o delitos de agresión en la ejecución de sus obligaciones o servicios. En este sentido, se garantiza que el personal de seguridad subcontratado por Mediaset España ha recibido formación en materia de Derechos Humanos, ya que estos cuentan con la titulación oficial de Vigilante de Seguridad que incluye un módulo formativo sobre Derechos Humanos. Mediaset España exige a las empresas de seguridad con quienes trabaja, la habilitación por el Ministerio del Interior y todos los vigilantes cuentan con su Tarjeta de Identidad Profesional (T.I.P.).;¿Cómo se garantiza que el personal de seguridad subcontratado por Mediaset España ha recibido formación en materia de Derechos Humanos?;cuentan con la titulación oficial de Vigilante de Seguridad que incluye un módulo formativo sobre Derechos Humanos
1250;MORE TO BE 2016-2020, CUYO OBJETIVO ES LIDERAR LOS PRINCIPALES MERCADOS DE ENVOLTURAS IMPULSANDO LOS EJES ESTRATÉGICOS DE SERVICIO, TECNOLOGÍA Y COSTES. COMO CONSECUENCIA DE ESTE DESPLIEGUE DE LA ESTRATEGIA, EL EJERCICIO 2017 HA MARCADO UN NUEVO RÉCORD HISTÓRICO EN EL VOLUMEN DE INVERSIONES, CON €107,2 MILLONES.;¿Cuál ha sido la consecuencia de este despliegue de la estrategia?;EL EJERCICIO 2017 HA MARCADO UN NUEVO RÉCORD HISTÓRICO EN EL VOLUMEN DE INVERSIONES, CON €107,2 MILLONES
3443;Ninguna planta del Grupo está dentro del inventario de instalaciones incluidas en el Plan Nacional de Asignación de Derechos de Emisión de CO2, establecido en virtud de la Ley 1/2005, de 9 de marzo.;¿Qué supone la Ley 1/2005, de 9 de marzo?;Ninguna planta del Grupo está dentro del inventario de instalaciones incluidas en el Plan Nacional de Asignación de Derechos de Emisión de CO2
1184;Metas ciberseguridad 2018 MEMORIA DE EMPRESA RESPONSABLE 2017 35 Personalización de nuestros servicios, diferenciales para cada cliente En 2017 el Grupo Euskaltel ha continuado ofreciendo los mejores servicios a través de sus tres negocios principales con el objetivo de fidelizar la base de clientes gracias a campañas en las que se ofrece un claro valor para los usuarios.;¿Gracias a qué ha continuado ofreciendo en 2017 el Grupo Euskaltel los mejores servicios a través de sus tres negocios principales con el objetivo de fidelizar la base de clientes?;a campañas en las que se ofrece un claro valor para los usuarios
419;La capacidad de hacer compañía al espectador ha vuelto a traducirse en términos de rentabilidad empresarial gracias a la gestión de los costes y a la explotación de su espacio publicitario. Según Infoadex, la compañía ha alcanzado una cuota de mercado del 43,4% en 2015, convirtiéndose un año más en la empresa líder del sector publicitario entre los medios de comunicación nacional.;¿Qué efecto ha tenido la gestión de los costes y  la explotación de su espacio publicitario?;La capacidad de hacer compañía al espectador ha vuelto a traducirse en términos de rentabilidad empresarial 
4455;Como resultado de esta situación, el 4o trimestre alcanzó el mismo nivel de RevPAR que el año anterior, recuperando una cantidad significativa de volumen, pero registrando caídas generales de precios, sobre lo que la Compañía aún considera temprano su total recuperación.;¿Qué supuso esta situación?;el 4o trimestre alcanzó el mismo nivel de RevPAR que el año anterior, recuperando una cantidad significativa de volumen
560;La libra esterlina se ha depreciado de forma significativa en sus diferentes cruces a raíz de la incertidumbre asociada a la celebración y al posterior resultado del referéndum sobre la permanencia de Reino Unido en la Unión Europea.;¿Qué ha pasado para que la libra esterlina se haya depreciado de forma significativa en sus diferentes cruces?;la incertidumbre asociada a la celebración y al posterior resultado del referéndum sobre la permanencia de Reino Unido en la Unión Europea
2224;En este sentido registró un avance significativo en el cuarto trimestre, del 8,4%, por lo que en el acumulado se incrementó un 10,6% frente a la cifra del ejercicio previo.;¿Qué ha supuesto el avance significativo del cuarto trimestre?;en el acumulado se incrementó un 10,6% frente a la cifra del ejercicio previo
1272;Somos conscientes del impacto de nuestra actividad en la sociedad y, por ello, buscamos procesos más eficientes e innovadores, apoyándonos en las nuevas tecnologías, que nos permitan contribuir de forma positiva a lograr un entorno más sostenible.;¿Por qué se buscan procesos más eficientes para lograr un entorno más sostenible?;Somos conscientes del impacto de nuestra actividad en la sociedad
4214;En términos de calidad de activos, la tasa de mora subió hasta el 3,9% como consecuencia de unas mayores entradas en mora de ciertos créditos mayoristas que, no obstante, se encontraban prácticamente provisionados (sin apenas impacto en resultados).;¿Por qué subió la tasa de mora hasta el 3,9% en términos de calidad de activos?;unas mayores entradas en mora de ciertos créditos mayoristas que, no obstante, se encontraban prácticamente provisionados (sin apenas impacto en resultados)
3467;TSB en 2015 ha conseguido incrementar la cartera de crédito gracias a la buena dinámica comercial y las fuentes de financiación de TSB que están constituidas fundamentalmente por el crecimiento de los depósitos de clientes y el éxito en la diversificación de las mismas.;¿A qué se atribuye el incremento de la cartera de crédito de TSB en 2015?;a la buena dinámica comercial y las fuentes de financiación de TSB que están constituidas fundamentalmente por el crecimiento de los depósitos de clientes y el éxito en la diversificación de las mismas
